date,PIB_value,PIB_var
1964-01-09,675642.1098901099,0.013999999999999999
1964-01-10,675737.3736263736,0.013999999999999999
1964-01-11,675832.6373626373,0.013999999999999999
1964-01-12,675927.901098901,0.013999999999999999
1964-01-13,676023.1648351648,0.013999999999999999
1964-01-14,676118.4285714285,0.013999999999999999
1964-01-15,676213.6923076923,0.013999999999999999
1964-01-16,676308.956043956,0.013999999999999999
1964-01-17,676404.2197802198,0.013999999999999999
1964-01-18,676499.4835164836,0.013999999999999999
1964-01-19,676594.7472527473,0.013999999999999999
1964-01-20,676690.010989011,0.013999999999999999
1964-01-21,676785.2747252748,0.013999999999999999
1964-01-22,676880.5384615385,0.013999999999999999
1964-01-23,676975.8021978022,0.013999999999999999
1964-01-24,677071.065934066,0.013999999999999999
1964-01-25,677166.3296703297,0.013999999999999999
1964-01-26,677261.5934065934,0.013999999999999999
1964-01-27,677356.8571428572,0.013999999999999999
1964-01-28,677452.1208791209,0.013999999999999999
1964-01-29,677547.3846153846,0.013999999999999999
1964-01-30,677642.6483516484,0.013999999999999999
1964-01-31,677737.9120879121,0.013999999999999999
1964-02-01,677833.1758241758,0.013999999999999999
1964-02-02,677928.4395604396,0.013999999999999999
1964-02-03,678023.7032967033,0.013999999999999999
1964-02-04,678118.967032967,0.013999999999999999
1964-02-05,678214.2307692308,0.013999999999999999
1964-02-06,678309.4945054945,0.013999999999999999
1964-02-07,678404.7582417582,0.013999999999999999
1964-02-08,678500.021978022,0.013999999999999999
1964-02-09,678595.2857142857,0.013999999999999999
1964-02-10,678690.5494505494,0.013999999999999999
1964-02-11,678785.8131868131,0.013999999999999999
1964-02-12,678881.0769230769,0.013999999999999999
1964-02-13,678976.3406593406,0.013999999999999999
1964-02-14,679071.6043956043,0.013999999999999999
1964-02-15,679166.8681318681,0.013999999999999999
1964-02-16,679262.1318681319,0.013999999999999999
1964-02-17,679357.3956043957,0.013999999999999999
1964-02-18,679452.6593406594,0.013999999999999999
1964-02-19,679547.9230769231,0.013999999999999999
1964-02-20,679643.1868131869,0.013999999999999999
1964-02-21,679738.4505494506,0.013999999999999999
1964-02-22,679833.7142857143,0.013999999999999999
1964-02-23,679928.978021978,0.013999999999999999
1964-02-24,680024.2417582418,0.013999999999999999
1964-02-25,680119.5054945055,0.013999999999999999
1964-02-26,680214.7692307692,0.013999999999999999
1964-02-27,680310.032967033,0.013999999999999999
1964-02-28,680405.2967032967,0.013999999999999999
1964-02-29,680500.5604395604,0.013999999999999999
1964-03-01,680595.8241758242,0.013999999999999999
1964-03-02,680691.0879120879,0.013999999999999999
1964-03-03,680786.3516483516,0.013999999999999999
1964-03-04,680881.6153846154,0.013999999999999999
1964-03-05,680976.8791208791,0.013999999999999999
1964-03-06,681072.1428571428,0.013999999999999999
1964-03-07,681167.4065934066,0.013999999999999999
1964-03-08,681262.6703296703,0.013999999999999999
1964-03-09,681357.934065934,0.013999999999999999
1964-03-10,681453.1978021978,0.013999999999999999
1964-03-11,681548.4615384615,0.013999999999999999
1964-03-12,681643.7252747252,0.013999999999999999
1964-03-13,681738.989010989,0.013999999999999999
1964-03-14,681834.2527472527,0.013999999999999999
1964-03-15,681929.5164835164,0.013999999999999999
1964-03-16,682024.7802197802,0.013999999999999999
1964-03-17,682120.043956044,0.013999999999999999
1964-03-18,682215.3076923077,0.013999999999999999
1964-03-19,682310.5714285715,0.013999999999999999
1964-03-20,682405.8351648352,0.013999999999999999
1964-03-21,682501.098901099,0.013999999999999999
1964-03-22,682596.3626373627,0.013999999999999999
1964-03-23,682691.6263736264,0.013999999999999999
1964-03-24,682786.8901098901,0.013999999999999999
1964-03-25,682882.1538461539,0.013999999999999999
1964-03-26,682977.4175824176,0.013999999999999999
1964-03-27,683072.6813186813,0.013999999999999999
1964-03-28,683167.9450549451,0.013999999999999999
1964-03-29,683263.2087912088,0.013999999999999999
1964-03-30,683358.4725274725,0.013999999999999999
1964-03-31,683453.7362637363,0.013999999999999999
1964-04-01,683549.0,0.013999999999999999
1964-04-02,683697.6813186813,0.022000000000000002
1964-04-03,683846.3626373627,0.022000000000000002
1964-04-04,683995.043956044,0.022000000000000002
1964-04-05,684143.7252747252,0.022000000000000002
1964-04-06,684292.4065934066,0.022000000000000002
1964-04-07,684441.0879120879,0.022000000000000002
1964-04-08,684589.7692307692,0.022000000000000002
1964-04-09,684738.4505494506,0.022000000000000002
1964-04-10,684887.1318681319,0.022000000000000002
1964-04-11,685035.8131868131,0.022000000000000002
1964-04-12,685184.4945054945,0.022000000000000002
1964-04-13,685333.1758241758,0.022000000000000002
1964-04-14,685481.8571428572,0.022000000000000002
1964-04-15,685630.5384615385,0.022000000000000002
1964-04-16,685779.2197802198,0.022000000000000002
1964-04-17,685927.901098901,0.022000000000000002
1964-04-18,686076.5824175824,0.022000000000000002
1964-04-19,686225.2637362637,0.022000000000000002
1964-04-20,686373.9450549451,0.022000000000000002
1964-04-21,686522.6263736264,0.022000000000000002
1964-04-22,686671.3076923077,0.022000000000000002
1964-04-23,686819.989010989,0.022000000000000002
1964-04-24,686968.6703296703,0.022000000000000002
1964-04-25,687117.3516483516,0.022000000000000002
1964-04-26,687266.032967033,0.022000000000000002
1964-04-27,687414.7142857143,0.022000000000000002
1964-04-28,687563.3956043957,0.022000000000000002
1964-04-29,687712.0769230769,0.022000000000000002
1964-04-30,687860.7582417582,0.022000000000000002
1964-05-01,688009.4395604396,0.022000000000000002
1964-05-02,688158.1208791209,0.022000000000000002
1964-05-03,688306.8021978022,0.022000000000000002
1964-05-04,688455.4835164836,0.022000000000000002
1964-05-05,688604.1648351648,0.022000000000000002
1964-05-06,688752.8461538461,0.022000000000000002
1964-05-07,688901.5274725275,0.022000000000000002
1964-05-08,689050.2087912088,0.022000000000000002
1964-05-09,689198.8901098901,0.022000000000000002
1964-05-10,689347.5714285715,0.022000000000000002
1964-05-11,689496.2527472527,0.022000000000000002
1964-05-12,689644.934065934,0.022000000000000002
1964-05-13,689793.6153846154,0.022000000000000002
1964-05-14,689942.2967032967,0.022000000000000002
1964-05-15,690090.978021978,0.022000000000000002
1964-05-16,690239.6593406594,0.022000000000000002
1964-05-17,690388.3406593406,0.022000000000000002
1964-05-18,690537.021978022,0.022000000000000002
1964-05-19,690685.7032967033,0.022000000000000002
1964-05-20,690834.3846153846,0.022000000000000002
1964-05-21,690983.065934066,0.022000000000000002
1964-05-22,691131.7472527473,0.022000000000000002
1964-05-23,691280.4285714285,0.022000000000000002
1964-05-24,691429.1098901099,0.022000000000000002
1964-05-25,691577.7912087912,0.022000000000000002
1964-05-26,691726.4725274725,0.021
1964-05-27,691875.1538461539,0.021
1964-05-28,692023.8351648352,0.021
1964-05-29,692172.5164835164,0.021
1964-05-30,692321.1978021978,0.021
1964-05-31,692469.8791208791,0.021
1964-06-01,692618.5604395604,0.021
1964-06-02,692767.2417582418,0.021
1964-06-03,692915.9230769231,0.021
1964-06-04,693064.6043956043,0.021
1964-06-05,693213.2857142857,0.021
1964-06-06,693361.967032967,0.021
1964-06-07,693510.6483516484,0.021
1964-06-08,693659.3296703297,0.021
1964-06-09,693808.010989011,0.021
1964-06-10,693956.6923076923,0.021
1964-06-11,694105.3736263736,0.021
1964-06-12,694254.0549450549,0.021
1964-06-13,694402.7362637363,0.021
1964-06-14,694551.4175824176,0.021
1964-06-15,694700.098901099,0.021
1964-06-16,694848.7802197802,0.021
1964-06-17,694997.4615384615,0.021
1964-06-18,695146.1428571428,0.021
1964-06-19,695294.8241758242,0.021
1964-06-20,695443.5054945055,0.021
1964-06-21,695592.1868131869,0.021
1964-06-22,695740.8681318681,0.021
1964-06-23,695889.5494505494,0.021
1964-06-24,696038.2307692308,0.021
1964-06-25,696186.9120879121,0.021
1964-06-26,696335.5934065934,0.021
1964-06-27,696484.2747252748,0.021
1964-06-28,696632.956043956,0.021
1964-06-29,696781.6373626373,0.021
1964-06-30,696930.3186813187,0.021
1964-07-01,697079.0,0.021
1964-07-02,697132.6739130435,0.008
1964-07-03,697186.3478260869,0.008
1964-07-04,697240.0217391305,0.008
1964-07-05,697293.695652174,0.008
1964-07-06,697347.3695652174,0.008
1964-07-07,697401.0434782609,0.008
1964-07-08,697454.7173913043,0.008
1964-07-09,697508.3913043478,0.008
1964-07-10,697562.0652173914,0.008
1964-07-11,697615.7391304348,0.008
1964-07-12,697669.4130434783,0.008
1964-07-13,697723.0869565217,0.008
1964-07-14,697776.7608695652,0.008
1964-07-15,697830.4347826086,0.008
1964-07-16,697884.1086956522,0.008
1964-07-17,697937.7826086957,0.008
1964-07-18,697991.4565217391,0.008
1964-07-19,698045.1304347826,0.008
1964-07-20,698098.804347826,0.008
1964-07-21,698152.4782608695,0.008
1964-07-22,698206.1521739131,0.008
1964-07-23,698259.8260869565,0.008
1964-07-24,698313.5,0.008
1964-07-25,698367.1739130435,0.008
1964-07-26,698420.8478260869,0.008
1964-07-27,698474.5217391305,0.008
1964-07-28,698528.195652174,0.008
1964-07-29,698581.8695652174,0.008
1964-07-30,698635.5434782609,0.008
1964-07-31,698689.2173913043,0.008
1964-08-01,698742.8913043478,0.008
1964-08-02,698796.5652173914,0.008
1964-08-03,698850.2391304348,0.008
1964-08-04,698903.9130434783,0.008
1964-08-05,698957.5869565217,0.008
1964-08-06,699011.2608695652,0.008
1964-08-07,699064.9347826086,0.008
1964-08-08,699118.6086956522,0.008
1964-08-09,699172.2826086957,0.008
1964-08-10,699225.9565217391,0.008
1964-08-11,699279.6304347826,0.008
1964-08-12,699333.304347826,0.008
1964-08-13,699386.9782608695,0.008
1964-08-14,699440.6521739131,0.008
1964-08-15,699494.3260869565,0.008
1964-08-16,699548.0,0.008
1964-08-17,699601.6739130435,0.008
1964-08-18,699655.3478260869,0.008
1964-08-19,699709.0217391305,0.008
1964-08-20,699762.695652174,0.008
1964-08-21,699816.3695652174,0.008
1964-08-22,699870.0434782609,0.008
1964-08-23,699923.7173913043,0.008
1964-08-24,699977.3913043478,0.008
1964-08-25,700031.0652173914,0.008
1964-08-26,700084.7391304348,0.008
1964-08-27,700138.4130434783,0.008
1964-08-28,700192.0869565217,0.008
1964-08-29,700245.7608695652,0.008
1964-08-30,700299.4347826086,0.008
1964-08-31,700353.1086956522,0.008
1964-09-01,700406.7826086957,0.008
1964-09-02,700460.4565217391,0.008
1964-09-03,700514.1304347826,0.008
1964-09-04,700567.804347826,0.008
1964-09-05,700621.4782608695,0.008
1964-09-06,700675.1521739131,0.008
1964-09-07,700728.8260869565,0.008
1964-09-08,700782.5,0.008
1964-09-09,700836.1739130435,0.008
1964-09-10,700889.8478260869,0.008
1964-09-11,700943.5217391305,0.008
1964-09-12,700997.195652174,0.008
1964-09-13,701050.8695652174,0.008
1964-09-14,701104.5434782609,0.008
1964-09-15,701158.2173913043,0.008
1964-09-16,701211.8913043478,0.008
1964-09-17,701265.5652173914,0.008
1964-09-18,701319.2391304348,0.008
1964-09-19,701372.9130434783,0.008
1964-09-20,701426.5869565217,0.008
1964-09-21,701480.2608695652,0.008
1964-09-22,701533.9347826086,0.008
1964-09-23,701587.6086956522,0.008
1964-09-24,701641.2826086957,0.008
1964-09-25,701694.9565217391,0.008
1964-09-26,701748.6304347826,0.008
1964-09-27,701802.304347826,0.008
1964-09-28,701855.9782608695,0.008
1964-09-29,701909.6521739131,0.008
1964-09-30,701963.3260869565,0.008
1964-10-01,702017.0,0.008
1964-10-02,702247.5217391305,0.033
1964-10-03,702478.0434782609,0.033
1964-10-04,702708.5652173914,0.033
1964-10-05,702939.0869565217,0.033
1964-10-06,703169.6086956522,0.033
1964-10-07,703400.1304347826,0.033
1964-10-08,703630.6521739131,0.033
1964-10-09,703861.1739130435,0.033
1964-10-10,704091.695652174,0.033
1964-10-11,704322.2173913043,0.033
1964-10-12,704552.7391304348,0.033
1964-10-13,704783.2608695652,0.033
1964-10-14,705013.7826086957,0.033
1964-10-15,705244.304347826,0.033
1964-10-16,705474.8260869565,0.033
1964-10-17,705705.3478260869,0.033
1964-10-18,705935.8695652174,0.033
1964-10-19,706166.3913043478,0.033
1964-10-20,706396.9130434783,0.033
1964-10-21,706627.4347826086,0.033
1964-10-22,706857.9565217391,0.033
1964-10-23,707088.4782608695,0.033
1964-10-24,707319.0,0.033
1964-10-25,707549.5217391305,0.033
1964-10-26,707780.0434782609,0.033
1964-10-27,708010.5652173914,0.033
1964-10-28,708241.0869565217,0.033
1964-10-29,708471.6086956522,0.033
1964-10-30,708702.1304347826,0.033
1964-10-31,708932.6521739131,0.033
1964-11-01,709163.1739130435,0.033
1964-11-02,709393.695652174,0.033
1964-11-03,709624.2173913043,0.032
1964-11-04,709854.7391304348,0.032
1964-11-05,710085.2608695652,0.032
1964-11-06,710315.7826086957,0.032
1964-11-07,710546.304347826,0.032
1964-11-08,710776.8260869565,0.032
1964-11-09,711007.3478260869,0.032
1964-11-10,711237.8695652174,0.032
1964-11-11,711468.3913043478,0.032
1964-11-12,711698.9130434783,0.032
1964-11-13,711929.4347826086,0.032
1964-11-14,712159.9565217391,0.032
1964-11-15,712390.4782608695,0.032
1964-11-16,712621.0,0.032
1964-11-17,712851.5217391305,0.032
1964-11-18,713082.0434782609,0.032
1964-11-19,713312.5652173914,0.032
1964-11-20,713543.0869565217,0.032
1964-11-21,713773.6086956522,0.032
1964-11-22,714004.1304347826,0.032
1964-11-23,714234.6521739131,0.032
1964-11-24,714465.1739130435,0.032
1964-11-25,714695.695652174,0.032
1964-11-26,714926.2173913043,0.032
1964-11-27,715156.7391304348,0.032
1964-11-28,715387.2608695652,0.032
1964-11-29,715617.7826086957,0.032
1964-11-30,715848.304347826,0.032
1964-12-01,716078.8260869565,0.032
1964-12-02,716309.3478260869,0.032
1964-12-03,716539.8695652174,0.032
1964-12-04,716770.3913043478,0.032
1964-12-05,717000.9130434783,0.032
1964-12-06,717231.4347826086,0.032
1964-12-07,717461.9565217391,0.032
1964-12-08,717692.4782608695,0.032
1964-12-09,717923.0,0.032
1964-12-10,718153.5217391305,0.032
1964-12-11,718384.0434782609,0.032
1964-12-12,718614.5652173914,0.032
1964-12-13,718845.0869565217,0.032
1964-12-14,719075.6086956522,0.032
1964-12-15,719306.1304347826,0.032
1964-12-16,719536.6521739131,0.032
1964-12-17,719767.1739130435,0.032
1964-12-18,719997.695652174,0.032
1964-12-19,720228.2173913043,0.032
1964-12-20,720458.7391304348,0.032
1964-12-21,720689.2608695652,0.032
1964-12-22,720919.7826086957,0.032
1964-12-23,721150.304347826,0.032
1964-12-24,721380.8260869565,0.032
1964-12-25,721611.3478260869,0.032
1964-12-26,721841.8695652174,0.032
1964-12-27,722072.3913043478,0.032
1964-12-28,722302.9130434783,0.032
1964-12-29,722533.4347826086,0.032
1964-12-30,722763.9565217391,0.032
1964-12-31,722994.4782608695,0.032
1965-01-01,723225.0,0.032
1965-01-02,723365.0777777778,0.019
1965-01-03,723505.1555555556,0.019
1965-01-04,723645.2333333333,0.019
1965-01-05,723785.3111111111,0.019
1965-01-06,723925.3888888889,0.019
1965-01-07,724065.4666666667,0.019
1965-01-08,724205.5444444445,0.019
1965-01-09,724345.6222222223,0.019
1965-01-10,724485.7,0.019
1965-01-11,724625.7777777778,0.019
1965-01-12,724765.8555555556,0.019
1965-01-13,724905.9333333333,0.019
1965-01-14,725046.0111111111,0.019
1965-01-15,725186.088888889,0.019
1965-01-16,725326.1666666666,0.019
1965-01-17,725466.2444444444,0.019
1965-01-18,725606.3222222222,0.019
1965-01-19,725746.4,0.019
1965-01-20,725886.4777777778,0.019
1965-01-21,726026.5555555555,0.019
1965-01-22,726166.6333333333,0.019
1965-01-23,726306.7111111111,0.019
1965-01-24,726446.7888888889,0.019
1965-01-25,726586.8666666667,0.019
1965-01-26,726726.9444444445,0.019
1965-01-27,726867.0222222222,0.019
1965-01-28,727007.1,0.019
1965-01-29,727147.1777777778,0.019
1965-01-30,727287.2555555556,0.019
1965-01-31,727427.3333333334,0.019
1965-02-01,727567.411111111,0.019
1965-02-02,727707.4888888889,0.019
1965-02-03,727847.5666666667,0.019
1965-02-04,727987.6444444444,0.019
1965-02-05,728127.7222222222,0.019
1965-02-06,728267.8,0.019
1965-02-07,728407.8777777777,0.019
1965-02-08,728547.9555555555,0.019
1965-02-09,728688.0333333333,0.019
1965-02-10,728828.1111111111,0.019
1965-02-11,728968.1888888889,0.019
1965-02-12,729108.2666666667,0.019
1965-02-13,729248.3444444444,0.019
1965-02-14,729388.4222222222,0.019
1965-02-15,729528.5,0.019
1965-02-16,729668.5777777778,0.019
1965-02-17,729808.6555555556,0.019
1965-02-18,729948.7333333333,0.019
1965-02-19,730088.8111111111,0.019
1965-02-20,730228.8888888889,0.019
1965-02-21,730368.9666666667,0.019
1965-02-22,730509.0444444445,0.019
1965-02-23,730649.1222222223,0.019
1965-02-24,730789.2,0.019
1965-02-25,730929.2777777778,0.019
1965-02-26,731069.3555555556,0.019
1965-02-27,731209.4333333333,0.019
1965-02-28,731349.5111111111,0.019
1965-03-01,731489.588888889,0.019
1965-03-02,731629.6666666666,0.019
1965-03-03,731769.7444444444,0.019
1965-03-04,731909.8222222222,0.019
1965-03-05,732049.9,0.019
1965-03-06,732189.9777777778,0.019
1965-03-07,732330.0555555555,0.019
1965-03-08,732470.1333333333,0.019
1965-03-09,732610.2111111111,0.019
1965-03-10,732750.2888888889,0.019
1965-03-11,732890.3666666667,0.019
1965-03-12,733030.4444444445,0.019
1965-03-13,733170.5222222222,0.019
1965-03-14,733310.6,0.019
1965-03-15,733450.6777777778,0.019
1965-03-16,733590.7555555556,0.019
1965-03-17,733730.8333333334,0.019
1965-03-18,733870.911111111,0.019
1965-03-19,734010.9888888889,0.019
1965-03-20,734151.0666666667,0.019
1965-03-21,734291.1444444444,0.019
1965-03-22,734431.2222222222,0.019
1965-03-23,734571.3,0.019
1965-03-24,734711.3777777777,0.019
1965-03-25,734851.4555555555,0.019
1965-03-26,734991.5333333333,0.019
1965-03-27,735131.6111111111,0.019
1965-03-28,735271.6888888889,0.019
1965-03-29,735411.7666666667,0.019
1965-03-30,735551.8444444444,0.019
1965-03-31,735691.9222222222,0.019
1965-04-01,735832.0,0.019
1965-04-02,736037.978021978,0.027999999999999997
1965-04-03,736243.956043956,0.027999999999999997
1965-04-04,736449.934065934,0.027999999999999997
1965-04-05,736655.9120879121,0.027999999999999997
1965-04-06,736861.8901098901,0.027999999999999997
1965-04-07,737067.8681318681,0.027999999999999997
1965-04-08,737273.8461538461,0.027999999999999997
1965-04-09,737479.8241758242,0.027999999999999997
1965-04-10,737685.8021978022,0.027999999999999997
1965-04-11,737891.7802197802,0.027999999999999997
1965-04-12,738097.7582417582,0.027999999999999997
1965-04-13,738303.7362637363,0.027999999999999997
1965-04-14,738509.7142857143,0.027999999999999997
1965-04-15,738715.6923076923,0.027999999999999997
1965-04-16,738921.6703296703,0.027999999999999997
